ID.1,ID,Lowtag,Name,Recap,PIT_tag,Species,Year,Capture_date,Collar_start,Fate_date,Field_crew,Study_area,Latitude,Longitude,Trap.type,Sex,Age,Collar.ID,Frequency,Collar_model,DOP_type,Left_eartag,Left_color,Right_eartag,Right_color,Parasites,Body_condition,Hind_foot,Chest_girth,Body_length,biopsy,blood,Cannon_foot,Weight,Head_circ,Neck_circ,Tail_length,Ear_length_R,Ear_length_L,Left_upper_canine,Left_lower_canine,Right_upper_canine,Right_lower_canine,Samples,Nursed,Pelage,Handling_time,VIT,VIT_frequency,Mortality,Mortality_cause,Mortality_date,Censor,Censor_cause,Censor_date,Comments,data_comments
D1150,1150,150,NA,New,NA,WTD,2023,2/13/2023,2/13/2023,1/5/2024,"SH,CD",Touch of Nature,37.6306,-89.15556,Drop Net,Male,Adult (2+yr),150946,151.045,330,HDOP,168,green,150,pink,NA,4,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capture went very well. between 99.2-101 for temp the whole time. Fully under, worked on 689 1st because he was stable. No body measurements. No body, ear tag photos.",
D1148,1148,144,NA,New,NA,WTD,2023,2/13/2023,2/13/2023,NA,"TK, MC, CD",Touch of Nature,37.62052,-89.18828,Clover Trap,Female,Adult (2+yr),152281,151.21,420+,PDOP,172,green,144,pink,NA,5,42,92,148,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slow to go down,
D1151,1151,152,NA,New,NA,WTD,2023,2/14/2023,2/14/2023,8/1/2023,"ME, MC, CD",Touch of Nature,37.62978,-89.15934,Clover Trap,Male,Yearling (1-2 yr),152280,150.16,500+,PDOP,171,green,152,pink,NA,5,38,NA,122,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead battery,NA,samples left out for 2 weeks. probably no good.,
F07,6,A339,NA,New,846 024 869,Gray Fox,2023,2/14/2023,2/14/2023,NA,"Pershyn, Henling, Murphy",Cadiz Powerline,37.57553,-88.26082,Double Dirthole,Male,Adult,92927,151.815,150,HDOP,A339,NA,A340,NA,"fleas, ticks",3,14,30.5,60.5,NA,NA,NA,4.47,23,19.9,32.3,7.9,7.2,10.05,5.18*,10.5,7.89,NA,NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"*Lower left canine split/chipped lengthwise, exposed root, trap related (pics)-Tear at nailbed on inner toe on capture foot-Small notch in L ear (pics)-Butt worms, likely tapeworms, also present in fecal sample",
D1184,1184,127,NA,New,NA,WTD,2023,2/15/2023,2/15/2023,7/27/2023,"PT, CP, SJ, DG",Shelbyville,39.51256,-88.6651,Drop Net,Female,Adult (2+yr),152288,151.28,420+,PDOP,127,pink,190,green,NA,3,42,95,152,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20387,151.83,NA,NA,NA,NA,dead battery,NA,bloody nose from capture,
D1185,1185,87,NA,New,NA,WTD,2023,2/16/2023,2/16/2023,2/24/2023,"PT, CP, DG",Shelbyville,39.53639,-88.6314,Drop Net,Female,Adult (2+yr),152287,151.27,420+,PDOP,87,orange,199,green,NA,3,50,107,143,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20374,151.7,yes,capture myopathy,2/24/2023,NA,NA,NA,"had to be bumped, after reversal she started backing up/trying to kick collar but was shooed off fine",
B186,186,NA,Mango,New,846019587,Bobcat,2023,2/16/2023,2/16/2023,NA,NA,Oppe - Birdhouse,NA,NA,Cage,Male,<1 year,151033,151.75,250,HDOP,NA,NA,NA,NA,None,4,NA,NA,69.7 cm,NA,NA,NA,6.3,NA,20.5 cm,13.2 cm,5.1 cm,6 cm,15.2 mm,11.6 mm,NA,NA,"Hair, whiskers, blood, ear punch",No,Normal,17 min,NA,NA,NA,NA,NA,NA,NA,NA,"Very pink nose, 2 doses, bony hips, 1.25 ml whole blood, skinny tail, anemic? more blonde, very little blood from each punch, good release, released at 2:30, mother and siblings at cage as well.",
D1152,1152,3,NA,New,NA,WTD,2023,2/17/2023,NA,NA,"ME, CD, GBR",Touch of Nature,37.63364,-89.17407,Clover Trap,Male,Yearling (1-2 yr),NA,NA,NA,HDOP,3,yellow,NA,NA,NA,4,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM S collar (serial#: 150974, cam#: C00370, freq: 151.425) kicked off when brooks was releasing it during recapture.  Unsure what ear, ear tag was in",
D1077,1077,162,NA,Recap,NA,WTD,2023,2/17/2023,2/17/2023,1/29/2024,"ME, MC, GBR",Touch of Nature,37.63364,-89.17407,Clover Trap,Female,Adult (2+yr),150985,151.435,CAM S,HDOP,NA,NA,162,green,NA,4,31,31,136,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,old left ear tag 164,
D1156,1156,116,NA,New,NA,WTD,2023,2/20/2023,2/20/2023,2/18/2024,"SH, MC, DE",Touch of Nature,37.63067,-89.15554,Drop Net,Female,Adult (2+yr),150989,151.475,CAM S,HDOP,116,orange,167,green,NA,5,42,91,139,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1154,1154,142,NA,New,NA,WTD,2023,2/20/2023,2/20/2023,NA,"SH, MC, DE",Touch of Nature,37.64231,-89.15941,Clover Trap,Male,Adult (2+yr),150976,151.345,CAM S,HDOP,143,pink,142,pink,NA,5,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quick Workup,
D1155,1155,NA,NA,New,NA,WTD,2023,2/20/2023,2/20/2023,7/27/2023,"SH, MC, DE",Touch of Nature,37.62037,-89.18802,Clover Trap,Female,Adult (2+yr),150991,151.495,CAM S,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead battery,NA,very hot 108 at one point,
D1186,1186,88,NA,New,NA,WTD,2023,2/21/2023,2/21/2023,NA,"PT, BS, CP, DG, SJ",Shelbyville,39.51256,-88.6651,Drop Net,Female,Adult (2+yr),152293,151.33,420+,PDOP,88,orange,200,green,NA,3,46,103,151.3,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20382,151.78,NA,NA,NA,NA,NA,NA,"induced easily, smooth processing, after reversal she stood up then sat back down for 5 minutes before getting up again and walking away",
D1095,1095,NA,NA,Recap,NA,WTD,2023,2/22/2023,2/22/2023,11/7/2023,"ME, BP",Touch of Nature,37.62732,-89.15358,Clover Trap,Male,Adult (2+yr),150973,151.315,CAM S,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes ,dropoff,11/11/2023,Recap old collar #89284. Very hot. Immediate reversal,
D1158,1158,184,NA,New,NA,WTD,2023,2/23/2023,2/23/2023,2/16/2024,"SH, MC",Touch of Nature,37.6306,-89.15556,Drop Net,Female,Adult (2+yr),150984,151.425,CAM S,HDOP,NA,NA,184,green,NA,4,43,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dropoff,2/17/2024,NA,
D1159,1159,149,NA,New,NA,WTD,2023,2/24/2023,NA,NA,"SH, MC",Touch of Nature,37.6306,-89.15556,Drop Net,Female,Adult (2+yr),NA,NA,NA,,NA,NA,149,pink,NA,5,40,77,132,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,capture myopathy,2/24/2023,NA,NA,NA,Died upon reversal. ,
B184,184,NA,Kumquat,Recap,846003039,Bobcat,2023,2/24/2023,1/21/2023,NA,NA,Wadi - Ridge,NA,NA,Cage,Male,<1 year,151027,151.705,250,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Looked good, collar intact, no concerns",
D1187,1187,31,NA,New,NA,WTD,2023,2/27/2023,2/27/2023,11/9/2023,"PT, CP, DG",Shelbyville,39.5423,-88.6882,Drop Net,Female,Adult (2+yr),152289,151.299,420+,PDOP,107,orange,31,yellow,NA,3,47,94,152,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20375,150.71,yes,hunter harvest,11/9/2023,NA,NA,NA,"induced well, processing went smoothly, captured with 625. hunter:  Luke Poynor (217-671-1123) pick up from Jason Moody. ",
D1188,1188,84,NA,New,NA,WTD,2023,2/27/2023,2/27/2023,NA,"PT, BS, SJ",Shelbyville,39.5423,-88.6882,Drop Net,Female,Yearling (1-2 yr),152284,151.24,420+,PDOP,192,green,84,orange,NA,2,43,83,126,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"captured with 606, initially misktaken for fawn but verified yearling with teeth eruptions, induced easily, rolled onto side and waved tail rapidly when 606 ran off",
D1160,1160,141,NA,New,NA,WTD,2023,2/28/2023,2/28/2023,4/4/2023,"ME, BP",Touch of Nature,37.63412,-89.17766,Clover Trap,Female,Yearling (1-2 yr),150988,151.465,CAM S,HDOP,141,pink,161,green,NA,3,11in,28in,51in,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,4/4/2023,NA,
D1189,1189,83,NA,New,NA,WTD,2023,3/1/2023,NA,NA,"PT, BS",Shelbyville,39.48706,-88.70343,Dart Gun,Female,Adult (2+yr),NA,151.26,420+,PDOP,189,green,83,orange,NA,3,44.2,96,148,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,maybe never activated on web service. Keep an eye out for collar,152286 never activated. look for downloads
D1162,1162,98,NA,New,NA,WTD,2023,3/2/2023,3/2/2023,11/23/2023,"TK, SH",Touch of Nature,37.62007,-89.15822,Drop Net,Male,Adult (2+yr),150977,151.355,CAM S,HDOP,165,green,98,red,NA,2,45,80,140,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1161,1161,97,NA,New,NA,WTD,2023,3/2/2023,3/2/2023,5/12/2023,"TK, SH",Touch of Nature,37.62007,-89.15822,Drop Net,Male,Yearling (1-2 yr),150974,151.325,CAM S,HDOP,181,green,97,red,NA,3,42,66,120,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,5/12/2023,"Has collar that was kicked off another buck, so it has some data from a different deer (666). Regurgitating on reversal. ",
D1163,1163,145,NA,New,NA,WTD,2023,3/3/2023,3/3/2023,3/13/2023,"TK, BP",Touch of Nature,37.63412,-89.17766,Clover Trap,Female,Adult (2+yr),150980,151.385,CAM S,HDOP,178,green,145,pink,NA,4,28,77,147,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,3/13/2023,NA,
B188,188,NA,Blueberry,New,846020364,Bobcat,2023,3/3/2023,3/3/2023,NA,NA,Beecher - BeechLowBlind,NA,NA,Foothold,Female,3-6 years,151031,151.745,250,HDOP,NA,NA,NA,NA,Ticks,5,18.2 cm,NA,85.5 cm,NA,NA,NA,10.2,28.3 cm,23.3 cm,14.7 cm,5.5 cm,6.5 cm,14.8 mm,11.26 mm,NA,NA,"Whole blood, whiskers, fur, ear punch",Yes,Normal,34 min,NA,NA,NA,NA,NA,NA,NA,NA,"Bloody ear punch, had many ticks, hematoma on blood draw, good condition, definitely nursed, colar on second to last hole",
D1164,1164,9,NA,New,NA,WTD,2023,3/4/2023,3/4/2023,2/29/2024,"SH, MC",Touch of Nature,37.62007,-89.15822,Drop Net,Female,Adult (2+yr),150982,151.405,CAM S,HDOP,9,yellow,NA,NA,NA,4,38,86,144,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dropoff,2/29/2024,NA,
D1166,1166,99,NA,New,NA,WTD,2023,3/5/2023,3/5/2023,1/17/2024,"SH, MC",Touch of Nature,37.62007,-89.15822,Drop Net,Female,Adult (2+yr),150992,151.505,CAM S,HDOP,176,green,99,orange,NA,5,39,87,151,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dropoff,1/17/2024,collar looked and felt right but keep an eye on this deer. had nubs/protrusions from skull but no penis,
D1165,1165,165,NA,New,NA,WTD,2023,3/5/2023,3/5/2023,3/2/2024,"SH, MC",Touch of Nature,37.62007,-89.15822,Drop Net,Female,Adult (2+yr),150987,151.455,CAM S,HDOP,554,metal,165,white,NA,4,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dropoff,3/2/2024,Just collar and Nobutos because of breathing and blood from nose and mouth,
B174,174,NA,hiccup,New,NA,Bobcat,2023,3/5/2023,3/5/2023,NA,NA,Touch of Nature,37.657028,-88.441434,NA,M,J,150999,NA,250,HDOP,NA,NA,NA,NA,NA,2.5,15.2,NA,75.5,NA,NA,NA,6.8,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
